MEGYE,OEVK,SZEKHELY,KULKEPVISELET,VALASZTOK
FEJÉR,01,Székesfehérvár,Ottawa,1
FEJÉR,01,Székesfehérvár,Toronto,1
FEJÉR,01,Székesfehérvár,Doha,1
FEJÉR,01,Székesfehérvár,Csungking,1
FEJÉR,01,Székesfehérvár,Peking,2
FEJÉR,01,Székesfehérvár,Szöul,2
FEJÉR,01,Székesfehérvár,Pristina,3
FEJÉR,01,Székesfehérvár,Krakkó,9
FEJÉR,01,Székesfehérvár,Varsó,6
FEJÉR,01,Székesfehérvár,Riga,3
FEJÉR,01,Székesfehérvár,Rabat,2
FEJÉR,01,Székesfehérvár,Edinburgh,7
FEJÉR,01,Székesfehérvár,London,114
FEJÉR,01,Székesfehérvár,Manchester,11
FEJÉR,01,Székesfehérvár,Berlin,24
FEJÉR,01,Székesfehérvár,Düsseldorf,9
FEJÉR,01,Székesfehérvár,München,46
FEJÉR,01,Székesfehérvár,Stuttgart,21
FEJÉR,01,Székesfehérvár,Abuja,1
FEJÉR,01,Székesfehérvár,Osló,1
FEJÉR,01,Székesfehérvár,Milánó,8
FEJÉR,01,Székesfehérvár,Róma,10
FEJÉR,01,Székesfehérvár,Kazány,1
FEJÉR,01,Székesfehérvár,Szentpétervár,1
FEJÉR,01,Székesfehérvár,Lima,3
FEJÉR,01,Székesfehérvár,Lisszabon,3
FEJÉR,01,Székesfehérvár,Bukarest,2
FEJÉR,01,Székesfehérvár,Csíkszereda,16
FEJÉR,01,Székesfehérvár,Kolozsvár,2
FEJÉR,01,Székesfehérvár,Barcelona,7
FEJÉR,01,Székesfehérvár,Madrid,6
FEJÉR,01,Székesfehérvár,Bern,35
FEJÉR,01,Székesfehérvár,Stockholm,19
FEJÉR,01,Székesfehérvár,Rijád,1
FEJÉR,01,Székesfehérvár,Szabadka,5
FEJÉR,01,Székesfehérvár,Ljubljana,1
FEJÉR,01,Székesfehérvár,Bangkok,1
FEJÉR,01,Székesfehérvár,Ankara,1
FEJÉR,01,Székesfehérvár,Isztambul,3
FEJÉR,01,Székesfehérvár,Tunisz,1
FEJÉR,01,Székesfehérvár,Wellington,1
FEJÉR,01,Székesfehérvár,Beregszász,5
FEJÉR,01,Székesfehérvár,Ungvár,2
FEJÉR,01,Székesfehérvár,Taskent,2
FEJÉR,01,Székesfehérvár,Hanoi,2
FEJÉR,01,Székesfehérvár,Ho Chi Minh Város,1
FEJÉR,02,Székesfehérvár,Chicago,1
FEJÉR,02,Székesfehérvár,Los Angeles,1
FEJÉR,02,Székesfehérvár,New York,6
FEJÉR,02,Székesfehérvár,Washington,3
FEJÉR,02,Székesfehérvár,Melbourne,1
FEJÉR,02,Székesfehérvár,Sydney,1
FEJÉR,02,Székesfehérvár,Bécs,13
FEJÉR,02,Székesfehérvár,Brüsszel,11
FEJÉR,02,Székesfehérvár,Szarajevó,6
FEJÉR,02,Székesfehérvár,Prága,5
FEJÉR,02,Székesfehérvár,Koppenhága,8
FEJÉR,02,Székesfehérvár,Pretoria,1
FEJÉR,02,Székesfehérvár,Helsinki,6
FEJÉR,02,Székesfehérvár,Párizs,5
FEJÉR,02,Székesfehérvár,Hága,19
FEJÉR,02,Székesfehérvár,Dublin,7
FEJÉR,02,Székesfehérvár,Tel-Aviv,1
FEJÉR,02,Székesfehérvár,Tokió,2
FEJÉR,02,Székesfehérvár,Ottawa,1
FEJÉR,02,Székesfehérvár,Toronto,1
FEJÉR,02,Székesfehérvár,Doha,1
FEJÉR,02,Székesfehérvár,Csungking,1
FEJÉR,02,Székesfehérvár,Peking,1
FEJÉR,02,Székesfehérvár,Pristina,2
FEJÉR,02,Székesfehérvár,Krakkó,3
FEJÉR,02,Székesfehérvár,Varsó,2
FEJÉR,02,Székesfehérvár,Bejrút,1
FEJÉR,02,Székesfehérvár,Edinburgh,3
FEJÉR,02,Székesfehérvár,London,55
FEJÉR,02,Székesfehérvár,Manchester,10
FEJÉR,02,Székesfehérvár,Berlin,12
FEJÉR,02,Székesfehérvár,Düsseldorf,8
FEJÉR,02,Székesfehérvár,München,68
FEJÉR,02,Székesfehérvár,Stuttgart,20
FEJÉR,02,Székesfehérvár,Milánó,2
FEJÉR,02,Székesfehérvár,Róma,4
FEJÉR,02,Székesfehérvár,Lisszabon,2
FEJÉR,02,Székesfehérvár,Bukarest,1
FEJÉR,02,Székesfehérvár,Csíkszereda,12
FEJÉR,02,Székesfehérvár,Kolozsvár,3
FEJÉR,02,Székesfehérvár,Barcelona,3
FEJÉR,02,Székesfehérvár,Madrid,5
FEJÉR,02,Székesfehérvár,Bern,28
FEJÉR,02,Székesfehérvár,Stockholm,7
FEJÉR,02,Székesfehérvár,Szabadka,1
FEJÉR,02,Székesfehérvár,Szingapúr,1
FEJÉR,02,Székesfehérvár,Ljubljana,3
FEJÉR,02,Székesfehérvár,Beregszász,1
FEJÉR,02,Székesfehérvár,Ungvár,1
FEJÉR,03,Bicske,Chicago,2
FEJÉR,03,Bicske,Los Angeles,1
FEJÉR,03,Bicske,New York,9
FEJÉR,03,Bicske,San Francisco,3
FEJÉR,03,Bicske,Washington,3
FEJÉR,03,Bicske,Sydney,3
FEJÉR,03,Bicske,Bécs,14
FEJÉR,03,Bicske,Brüsszel,21
FEJÉR,03,Bicske,Szarajevó,6
FEJÉR,03,Bicske,Brazíliaváros,1
FEJÉR,03,Bicske,Szófia,1
FEJÉR,03,Bicske,Prága,7
FEJÉR,03,Bicske,Koppenhága,12
FEJÉR,03,Bicske,Abu Dhabi,2
FEJÉR,03,Bicske,Helsinki,2
FEJÉR,03,Bicske,Párizs,8
FEJÉR,03,Bicske,Athén,3
FEJÉR,03,Bicske,Hága,22
FEJÉR,03,Bicske,Zágráb,2
FEJÉR,03,Bicske,Jakarta,1
FEJÉR,03,Bicske,Dublin,5
FEJÉR,03,Bicske,Tokió,4
FEJÉR,03,Bicske,Amman,1
FEJÉR,03,Bicske,Ottawa,1
FEJÉR,03,Bicske,Toronto,6
FEJÉR,03,Bicske,Hongkong,1
FEJÉR,03,Bicske,Peking,3
FEJÉR,03,Bicske,Szöul,1
FEJÉR,03,Bicske,Pristina,2
FEJÉR,03,Bicske,Krakkó,6
FEJÉR,03,Bicske,Varsó,5
FEJÉR,03,Bicske,Riga,1
FEJÉR,03,Bicske,Bejrút,1
FEJÉR,03,Bicske,Kuala Lumpur,1
FEJÉR,03,Bicske,Edinburgh,8
FEJÉR,03,Bicske,London,72
FEJÉR,03,Bicske,Manchester,8
FEJÉR,03,Bicske,Berlin,25
FEJÉR,03,Bicske,Düsseldorf,6
FEJÉR,03,Bicske,München,67
FEJÉR,03,Bicske,Stuttgart,35
FEJÉR,03,Bicske,Osló,3
FEJÉR,03,Bicske,Milánó,3
FEJÉR,03,Bicske,Róma,9
FEJÉR,03,Bicske,Lisszabon,4
FEJÉR,03,Bicske,Bukarest,1
FEJÉR,03,Bicske,Csíkszereda,28
FEJÉR,03,Bicske,Kolozsvár,5
FEJÉR,03,Bicske,Barcelona,3
FEJÉR,03,Bicske,Bern,22
FEJÉR,03,Bicske,Stockholm,10
FEJÉR,03,Bicske,Belgrád,2
FEJÉR,03,Bicske,Szabadka,2
FEJÉR,03,Bicske,Kassa,1
FEJÉR,03,Bicske,Isztambul,2
FEJÉR,03,Bicske,Wellington,2
FEJÉR,03,Bicske,Beregszász,6
FEJÉR,03,Bicske,Kijev,1
FEJÉR,03,Bicske,Ungvár,4
FEJÉR,04,Dunaújváros,Chicago,2
FEJÉR,04,Dunaújváros,Los Angeles,1
FEJÉR,04,Dunaújváros,New York,7
FEJÉR,04,Dunaújváros,Washington,3
FEJÉR,04,Dunaújváros,Melbourne,1
FEJÉR,04,Dunaújváros,Sydney,1
FEJÉR,04,Dunaújváros,Bécs,21
FEJÉR,04,Dunaújváros,Brüsszel,11
FEJÉR,04,Dunaújváros,Szarajevó,1
FEJÉR,04,Dunaújváros,Szófia,1
FEJÉR,04,Dunaújváros,Prága,9
FEJÉR,04,Dunaújváros,Koppenhága,9
FEJÉR,04,Dunaújváros,Helsinki,3
FEJÉR,04,Dunaújváros,Párizs,6
FEJÉR,04,Dunaújváros,Hága,19
FEJÉR,04,Dunaújváros,Újdelhi,2
FEJÉR,04,Dunaújváros,Dublin,8
FEJÉR,04,Dunaújváros,Ottawa,1
FEJÉR,04,Dunaújváros,Toronto,1
FEJÉR,04,Dunaújváros,Doha,1
FEJÉR,04,Dunaújváros,Peking,1
FEJÉR,04,Dunaújváros,Pristina,1
FEJÉR,04,Dunaújváros,Kuvait,1
FEJÉR,04,Dunaújváros,Krakkó,1
FEJÉR,04,Dunaújváros,Varsó,3
FEJÉR,04,Dunaújváros,Szkopje,2
FEJÉR,04,Dunaújváros,Edinburgh,8
FEJÉR,04,Dunaújváros,London,92
FEJÉR,04,Dunaújváros,Manchester,19
FEJÉR,04,Dunaújváros,Berlin,11
FEJÉR,04,Dunaújváros,Düsseldorf,11
FEJÉR,04,Dunaújváros,München,46
FEJÉR,04,Dunaújváros,Stuttgart,49
FEJÉR,04,Dunaújváros,Osló,5
FEJÉR,04,Dunaújváros,Bukarest,1
FEJÉR,04,Dunaújváros,Csíkszereda,4
FEJÉR,04,Dunaújváros,Kolozsvár,2
FEJÉR,04,Dunaújváros,Barcelona,3
FEJÉR,04,Dunaújváros,Madrid,2
FEJÉR,04,Dunaújváros,Bern,17
FEJÉR,04,Dunaújváros,Stockholm,1
FEJÉR,04,Dunaújváros,Szabadka,2
FEJÉR,04,Dunaújváros,Szingapúr,1
FEJÉR,04,Dunaújváros,Ljubljana,1
FEJÉR,04,Dunaújváros,Bangkok,1
FEJÉR,04,Dunaújváros,Beregszász,11
FEJÉR,04,Dunaújváros,Kijev,1
FEJÉR,04,Dunaújváros,Ho Chi Minh Város,2
FEJÉR,05,Sárbogárd,Chicago,1
FEJÉR,05,Sárbogárd,New York,2
FEJÉR,05,Sárbogárd,San Francisco,1
FEJÉR,05,Sárbogárd,Melbourne,1
FEJÉR,05,Sárbogárd,Bécs,7
FEJÉR,05,Sárbogárd,Brüsszel,6
FEJÉR,05,Sárbogárd,Szarajevó,3
FEJÉR,05,Sárbogárd,Prága,2
FEJÉR,05,Sárbogárd,Koppenhága,5
FEJÉR,05,Sárbogárd,Hága,12
FEJÉR,05,Sárbogárd,Dublin,7
FEJÉR,05,Sárbogárd,Toronto,4
FEJÉR,05,Sárbogárd,Csungking,1
FEJÉR,05,Sárbogárd,Pristina,6
FEJÉR,05,Sárbogárd,Edinburgh,6
FEJÉR,05,Sárbogárd,London,48
FEJÉR,05,Sárbogárd,Manchester,7
FEJÉR,05,Sárbogárd,Berlin,7
FEJÉR,05,Sárbogárd,Düsseldorf,12
FEJÉR,05,Sárbogárd,München,23
FEJÉR,05,Sárbogárd,Stuttgart,24
FEJÉR,05,Sárbogárd,Osló,1
FEJÉR,05,Sárbogárd,Milánó,1
FEJÉR,05,Sárbogárd,Róma,1
FEJÉR,05,Sárbogárd,Lima,1
FEJÉR,05,Sárbogárd,Lisszabon,1
FEJÉR,05,Sárbogárd,Csíkszereda,1
FEJÉR,05,Sárbogárd,Barcelona,5
FEJÉR,05,Sárbogárd,Bern,7
FEJÉR,05,Sárbogárd,Stockholm,4
FEJÉR,05,Sárbogárd,Szabadka,2
FEJÉR,05,Sárbogárd,Bangkok,1
FEJÉR,05,Sárbogárd,Beregszász,11
GYŐR–MOSON–SOPRON,01,Győr,Chicago,4
GYŐR–MOSON–SOPRON,01,Győr,Los Angeles,1
GYŐR–MOSON–SOPRON,01,Győr,New York,4
GYŐR–MOSON–SOPRON,01,Győr,Canberra,1
GYŐR–MOSON–SOPRON,01,Győr,Sydney,2
GYŐR–MOSON–SOPRON,01,Győr,Bécs,33
GYŐR–MOSON–SOPRON,01,Győr,Brüsszel,11
GYŐR–MOSON–SOPRON,01,Győr,Szarajevó,4
GYŐR–MOSON–SOPRON,01,Győr,Sao Paulo,1
GYŐR–MOSON–SOPRON,01,Győr,Prága,8
GYŐR–MOSON–SOPRON,01,Győr,Koppenhága,13
GYŐR–MOSON–SOPRON,01,Győr,Pretoria,2
GYŐR–MOSON–SOPRON,01,Győr,Abu Dhabi,2
GYŐR–MOSON–SOPRON,01,Győr,Helsinki,2
GYŐR–MOSON–SOPRON,01,Győr,Párizs,8
GYŐR–MOSON–SOPRON,01,Győr,Hága,17
GYŐR–MOSON–SOPRON,01,Győr,Zágráb,2
GYŐR–MOSON–SOPRON,01,Győr,Újdelhi,1
GYŐR–MOSON–SOPRON,01,Győr,Dublin,6
GYŐR–MOSON–SOPRON,01,Győr,Tel-Aviv,1
GYŐR–MOSON–SOPRON,01,Győr,Tokió,1
GYŐR–MOSON–SOPRON,01,Győr,Ottawa,1
GYŐR–MOSON–SOPRON,01,Győr,Toronto,4
GYŐR–MOSON–SOPRON,01,Győr,Doha,3
GYŐR–MOSON–SOPRON,01,Győr,Hongkong,3
GYŐR–MOSON–SOPRON,01,Győr,Peking,3
GYŐR–MOSON–SOPRON,01,Győr,Sanghaj,1
GYŐR–MOSON–SOPRON,01,Győr,Szöul,2
GYŐR–MOSON–SOPRON,01,Győr,Krakkó,4
GYŐR–MOSON–SOPRON,01,Győr,Varsó,2
GYŐR–MOSON–SOPRON,01,Győr,Vilnius,1
GYŐR–MOSON–SOPRON,01,Győr,Szkopje,2
GYŐR–MOSON–SOPRON,01,Győr,Mexikóváros,1
GYŐR–MOSON–SOPRON,01,Győr,Edinburgh,13
GYŐR–MOSON–SOPRON,01,Győr,London,85
GYŐR–MOSON–SOPRON,01,Győr,Manchester,11
GYŐR–MOSON–SOPRON,01,Győr,Berlin,15
GYŐR–MOSON–SOPRON,01,Győr,Düsseldorf,11
GYŐR–MOSON–SOPRON,01,Győr,München,56
GYŐR–MOSON–SOPRON,01,Győr,Stuttgart,35
GYŐR–MOSON–SOPRON,01,Győr,Osló,3
GYŐR–MOSON–SOPRON,01,Győr,Milánó,6
GYŐR–MOSON–SOPRON,01,Győr,Róma,15
GYŐR–MOSON–SOPRON,01,Győr,Moszkva,4
GYŐR–MOSON–SOPRON,01,Győr,Szentpétervár,4
GYŐR–MOSON–SOPRON,01,Győr,Iszlámábád,2
GYŐR–MOSON–SOPRON,01,Győr,Lima,1
GYŐR–MOSON–SOPRON,01,Győr,Lisszabon,10
GYŐR–MOSON–SOPRON,01,Győr,Bukarest,1
GYŐR–MOSON–SOPRON,01,Győr,Csíkszereda,7
GYŐR–MOSON–SOPRON,01,Győr,Kolozsvár,1
GYŐR–MOSON–SOPRON,01,Győr,Barcelona,7
GYŐR–MOSON–SOPRON,01,Győr,Madrid,3
GYŐR–MOSON–SOPRON,01,Győr,Bern,21
GYŐR–MOSON–SOPRON,01,Győr,Stockholm,8
GYŐR–MOSON–SOPRON,01,Győr,Pozsony,1
GYŐR–MOSON–SOPRON,01,Győr,Ankara,1
GYŐR–MOSON–SOPRON,01,Győr,Isztambul,1
GYŐR–MOSON–SOPRON,01,Győr,Wellington,1
GYŐR–MOSON–SOPRON,01,Győr,Beregszász,8
GYŐR–MOSON–SOPRON,01,Győr,Kijev,1
GYŐR–MOSON–SOPRON,01,Győr,Ungvár,1
GYŐR–MOSON–SOPRON,01,Győr,Hanoi,1
GYŐR–MOSON–SOPRON,01,Győr,Ho Chi Minh Város,2
GYŐR–MOSON–SOPRON,02,Győr,Algír,1
GYŐR–MOSON–SOPRON,02,Győr,Chicago,1
GYŐR–MOSON–SOPRON,02,Győr,Los Angeles,2
GYŐR–MOSON–SOPRON,02,Győr,New York,3
GYŐR–MOSON–SOPRON,02,Győr,San Francisco,1
GYŐR–MOSON–SOPRON,02,Győr,Washington,3
GYŐR–MOSON–SOPRON,02,Győr,Melbourne,2
GYŐR–MOSON–SOPRON,02,Győr,Sydney,1
GYŐR–MOSON–SOPRON,02,Győr,Bécs,18
GYŐR–MOSON–SOPRON,02,Győr,Baku,1
GYŐR–MOSON–SOPRON,02,Győr,Brüsszel,16
GYŐR–MOSON–SOPRON,02,Győr,Szarajevó,3
GYŐR–MOSON–SOPRON,02,Győr,Sao Paulo,1
GYŐR–MOSON–SOPRON,02,Győr,Szófia,1
GYŐR–MOSON–SOPRON,02,Győr,Prága,3
GYŐR–MOSON–SOPRON,02,Győr,Koppenhága,11
GYŐR–MOSON–SOPRON,02,Győr,Abu Dhabi,3
GYŐR–MOSON–SOPRON,02,Győr,Helsinki,3
GYŐR–MOSON–SOPRON,02,Győr,Párizs,12
GYŐR–MOSON–SOPRON,02,Győr,Athén,2
GYŐR–MOSON–SOPRON,02,Győr,Hága,17
GYŐR–MOSON–SOPRON,02,Győr,Zágráb,1
GYŐR–MOSON–SOPRON,02,Győr,Mumbai,1
GYŐR–MOSON–SOPRON,02,Győr,Újdelhi,1
GYŐR–MOSON–SOPRON,02,Győr,Dublin,4
GYŐR–MOSON–SOPRON,02,Győr,Tel-Aviv,1
GYŐR–MOSON–SOPRON,02,Győr,Tokió,1
GYŐR–MOSON–SOPRON,02,Győr,Ottawa,2
GYŐR–MOSON–SOPRON,02,Győr,Toronto,4
GYŐR–MOSON–SOPRON,02,Győr,Doha,1
GYŐR–MOSON–SOPRON,02,Győr,Krakkó,3
GYŐR–MOSON–SOPRON,02,Győr,Varsó,1
GYŐR–MOSON–SOPRON,02,Győr,Kuala Lumpur,1
GYŐR–MOSON–SOPRON,02,Győr,Mexikóváros,1
GYŐR–MOSON–SOPRON,02,Győr,Edinburgh,6
GYŐR–MOSON–SOPRON,02,Győr,London,53
GYŐR–MOSON–SOPRON,02,Győr,Manchester,8
GYŐR–MOSON–SOPRON,02,Győr,Berlin,15
GYŐR–MOSON–SOPRON,02,Győr,Düsseldorf,12
GYŐR–MOSON–SOPRON,02,Győr,München,48
GYŐR–MOSON–SOPRON,02,Győr,Stuttgart,27
GYŐR–MOSON–SOPRON,02,Győr,Osló,4
GYŐR–MOSON–SOPRON,02,Győr,Milánó,9
GYŐR–MOSON–SOPRON,02,Győr,Róma,8
GYŐR–MOSON–SOPRON,02,Győr,Szentpétervár,2
GYŐR–MOSON–SOPRON,02,Győr,Lisszabon,3
GYŐR–MOSON–SOPRON,02,Győr,Csíkszereda,6
GYŐR–MOSON–SOPRON,02,Győr,Kolozsvár,4
GYŐR–MOSON–SOPRON,02,Győr,Barcelona,4
GYŐR–MOSON–SOPRON,02,Győr,Bern,28
GYŐR–MOSON–SOPRON,02,Győr,Stockholm,8
GYŐR–MOSON–SOPRON,02,Győr,Szabadka,5
GYŐR–MOSON–SOPRON,02,Győr,Szingapúr,1
GYŐR–MOSON–SOPRON,02,Győr,Pozsony,1
GYŐR–MOSON–SOPRON,02,Győr,Bangkok,1
GYŐR–MOSON–SOPRON,02,Győr,Beregszász,1
GYŐR–MOSON–SOPRON,02,Győr,Ungvár,2
GYŐR–MOSON–SOPRON,03,Csorna,Los Angeles,1
GYŐR–MOSON–SOPRON,03,Csorna,New York,4
GYŐR–MOSON–SOPRON,03,Csorna,San Francisco,3
GYŐR–MOSON–SOPRON,03,Csorna,Melbourne,1
GYŐR–MOSON–SOPRON,03,Csorna,Bécs,12
GYŐR–MOSON–SOPRON,03,Csorna,Brüsszel,3
GYŐR–MOSON–SOPRON,03,Csorna,Szarajevó,1
GYŐR–MOSON–SOPRON,03,Csorna,Szófia,1
GYŐR–MOSON–SOPRON,03,Csorna,Prága,3
GYŐR–MOSON–SOPRON,03,Csorna,Koppenhága,2
GYŐR–MOSON–SOPRON,03,Csorna,Abu Dhabi,1
GYŐR–MOSON–SOPRON,03,Csorna,Helsinki,1
GYŐR–MOSON–SOPRON,03,Csorna,Párizs,2
GYŐR–MOSON–SOPRON,03,Csorna,Hága,9
GYŐR–MOSON–SOPRON,03,Csorna,Eszék,1
GYŐR–MOSON–SOPRON,03,Csorna,Dublin,7
GYŐR–MOSON–SOPRON,03,Csorna,Tokió,1
GYŐR–MOSON–SOPRON,03,Csorna,Pristina,1
GYŐR–MOSON–SOPRON,03,Csorna,Krakkó,1
GYŐR–MOSON–SOPRON,03,Csorna,Vilnius,1
GYŐR–MOSON–SOPRON,03,Csorna,Edinburgh,2
GYŐR–MOSON–SOPRON,03,Csorna,London,31
GYŐR–MOSON–SOPRON,03,Csorna,Manchester,5
GYŐR–MOSON–SOPRON,03,Csorna,Berlin,13
GYŐR–MOSON–SOPRON,03,Csorna,Düsseldorf,5
GYŐR–MOSON–SOPRON,03,Csorna,München,30
GYŐR–MOSON–SOPRON,03,Csorna,Stuttgart,16
GYŐR–MOSON–SOPRON,03,Csorna,Milánó,1
GYŐR–MOSON–SOPRON,03,Csorna,Róma,8
GYŐR–MOSON–SOPRON,03,Csorna,Szentpétervár,1
GYŐR–MOSON–SOPRON,03,Csorna,Lima,1
GYŐR–MOSON–SOPRON,03,Csorna,Lisszabon,3
GYŐR–MOSON–SOPRON,03,Csorna,Csíkszereda,4
GYŐR–MOSON–SOPRON,03,Csorna,Kolozsvár,2
GYŐR–MOSON–SOPRON,03,Csorna,Barcelona,5
GYŐR–MOSON–SOPRON,03,Csorna,Madrid,2
GYŐR–MOSON–SOPRON,03,Csorna,Bern,7
GYŐR–MOSON–SOPRON,03,Csorna,Stockholm,2
GYŐR–MOSON–SOPRON,03,Csorna,Wellington,1
GYŐR–MOSON–SOPRON,03,Csorna,Beregszász,4
GYŐR–MOSON–SOPRON,03,Csorna,Ungvár,2
GYŐR–MOSON–SOPRON,04,Sopron,Los Angeles,1
GYŐR–MOSON–SOPRON,04,Sopron,New York,5
GYŐR–MOSON–SOPRON,04,Sopron,Melbourne,3
GYŐR–MOSON–SOPRON,04,Sopron,Sydney,2
GYŐR–MOSON–SOPRON,04,Sopron,Bécs,49
GYŐR–MOSON–SOPRON,04,Sopron,Brüsszel,10
GYŐR–MOSON–SOPRON,04,Sopron,Szarajevó,1
GYŐR–MOSON–SOPRON,04,Sopron,Santiago de Chile,1
GYŐR–MOSON–SOPRON,04,Sopron,Prága,9
GYŐR–MOSON–SOPRON,04,Sopron,Koppenhága,9
GYŐR–MOSON–SOPRON,04,Sopron,Pretoria,1
GYŐR–MOSON–SOPRON,04,Sopron,Abu Dhabi,2
GYŐR–MOSON–SOPRON,04,Sopron,Kairó,1
GYŐR–MOSON–SOPRON,04,Sopron,Helsinki,3
GYŐR–MOSON–SOPRON,04,Sopron,Párizs,7
GYŐR–MOSON–SOPRON,04,Sopron,Tbiliszi,1
GYŐR–MOSON–SOPRON,04,Sopron,Athén,1
GYŐR–MOSON–SOPRON,04,Sopron,Hága,6
GYŐR–MOSON–SOPRON,04,Sopron,Zágráb,2
GYŐR–MOSON–SOPRON,04,Sopron,Dublin,2
GYŐR–MOSON–SOPRON,04,Sopron,Tokió,3
GYŐR–MOSON–SOPRON,04,Sopron,Toronto,1
GYŐR–MOSON–SOPRON,04,Sopron,Hongkong,1
GYŐR–MOSON–SOPRON,04,Sopron,Pristina,1
GYŐR–MOSON–SOPRON,04,Sopron,Krakkó,3
GYŐR–MOSON–SOPRON,04,Sopron,Varsó,1
GYŐR–MOSON–SOPRON,04,Sopron,Szkopje,3
GYŐR–MOSON–SOPRON,04,Sopron,Edinburgh,3
GYŐR–MOSON–SOPRON,04,Sopron,London,41
GYŐR–MOSON–SOPRON,04,Sopron,Manchester,4
GYŐR–MOSON–SOPRON,04,Sopron,Berlin,16
GYŐR–MOSON–SOPRON,04,Sopron,Düsseldorf,10
GYŐR–MOSON–SOPRON,04,Sopron,München,39
GYŐR–MOSON–SOPRON,04,Sopron,Stuttgart,22
GYŐR–MOSON–SOPRON,04,Sopron,Osló,1
GYŐR–MOSON–SOPRON,04,Sopron,Milánó,5
GYŐR–MOSON–SOPRON,04,Sopron,Róma,12
GYŐR–MOSON–SOPRON,04,Sopron,Szentpétervár,1
GYŐR–MOSON–SOPRON,04,Sopron,Lisszabon,4
GYŐR–MOSON–SOPRON,04,Sopron,Bukarest,9
GYŐR–MOSON–SOPRON,04,Sopron,Csíkszereda,20
GYŐR–MOSON–SOPRON,04,Sopron,Kolozsvár,4
GYŐR–MOSON–SOPRON,04,Sopron,Barcelona,13
GYŐR–MOSON–SOPRON,04,Sopron,Madrid,4
GYŐR–MOSON–SOPRON,04,Sopron,Bern,18
GYŐR–MOSON–SOPRON,04,Sopron,Stockholm,1
GYŐR–MOSON–SOPRON,04,Sopron,Szabadka,5
GYŐR–MOSON–SOPRON,04,Sopron,Szingapúr,2
GYŐR–MOSON–SOPRON,04,Sopron,Ljubljana,1
GYŐR–MOSON–SOPRON,04,Sopron,Tunisz,1
GYŐR–MOSON–SOPRON,04,Sopron,Beregszász,5
GYŐR–MOSON–SOPRON,04,Sopron,Ungvár,1
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Tirana,1
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Chicago,1
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Los Angeles,2
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,New York,2
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Washington,1
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Bécs,21
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Brüsszel,11
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Koppenhága,4
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Abu Dhabi,2
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Helsinki,5
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Párizs,3
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Tbiliszi,1
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Hága,5
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Újdelhi,1
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Dublin,6
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Tel-Aviv,2
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Toronto,1
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Sanghaj,2
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Krakkó,1
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Varsó,4
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Riga,1
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Vilnius,1
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Mexikóváros,1
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Edinburgh,5
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,London,28
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Manchester,3
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Berlin,14
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Düsseldorf,10
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,München,26
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Stuttgart,16
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Osló,1
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Milánó,5
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Róma,4
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Szentpétervár,1
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Lisszabon,3
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Csíkszereda,21
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Kolozsvár,2
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Barcelona,10
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Madrid,2
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Bern,14
GYŐR–MOSON–SOPRON,05,Mosonmagyaróvár,Stockholm,2
